population;reagent;Annotation 1;plate;sampleID;stimulation;time;median
Th1naive;164Dy_IkB;Surge;3;Surge;Unstim;IC;6,288066864
Th1naive;166Er_pNFkB;Surge;3;Surge;Unstim;IC;26,9793911
Th1naive;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,801591873
Th1naive;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;3,49397397
Th2;149Sm_pCREB;Surge;3;Surge;Unstim;IC;2,38747263
Th2;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;1,513182878
Th2;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
Th2;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
Th2;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0
Th2;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,281547785
Th2;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,898352087
Th2;164Dy_IkB;Surge;3;Surge;Unstim;IC;6,147973537
Th2;166Er_pNFkB;Surge;3;Surge;Unstim;IC;30,36688805
Th2;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,620738029
Th2;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;3,355953217
Th17;149Sm_pCREB;Surge;3;Surge;Unstim;IC;2,403643131
Th17;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;1,521863103
Th17;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
Th17;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
Th17;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0,172734424
Th17;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,293625593
Th17;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,718447983
Th17;164Dy_IkB;Surge;3;Surge;Unstim;IC;5,029531479
Th17;166Er_pNFkB;Surge;3;Surge;Unstim;IC;31,33695602
Th17;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,791064262
Th17;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;3,581090212
CD8Tcells;149Sm_pCREB;Surge;3;Surge;Unstim;IC;1,997018397
CD8Tcells;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,726457953
CD8Tcells;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8Tcells;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8Tcells;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0,071367513
CD8Tcells;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,100625277
CD8Tcells;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;1,028528333
CD8Tcells;164Dy_IkB;Surge;3;Surge;Unstim;IC;5,078273058
CD8Tcells;166Er_pNFkB;Surge;3;Surge;Unstim;IC;30,08972073
CD8Tcells;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,284598589
CD8Tcells;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,841055632
CD8Tcm;149Sm_pCREB;Surge;3;Surge;Unstim;IC;2,241253376
CD8Tcm;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,695741117
CD8Tcm;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8Tcm;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8Tcm;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0
CD8Tcm;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,388528347
CD8Tcm;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,608885646
CD8Tcm;164Dy_IkB;Surge;3;Surge;Unstim;IC;3,725117683
CD8Tcm;166Er_pNFkB;Surge;3;Surge;Unstim;IC;34,91130066
CD8Tcm;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,429261208
CD8Tcm;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,83567977
CD8Tem;149Sm_pCREB;Surge;3;Surge;Unstim;IC;3,222447872
CD8Tem;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,443507671
CD8Tem;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8Tem;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8Tem;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0
CD8Tem;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,527491808
CD8Tem;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,582116127
CD8Tem;164Dy_IkB;Surge;3;Surge;Unstim;IC;3,779124022
CD8Tem;166Er_pNFkB;Surge;3;Surge;Unstim;IC;37,27217865
CD8Tem;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,301442385
CD8Tem;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,723804474
CD8Temra;149Sm_pCREB;Surge;3;Surge;Unstim;IC;2,692760468
CD8Temra;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,540766597
CD8Temra;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8Temra;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8Temra;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0
CD8Temra;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,325069904
CD8Temra;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,936474413
CD8Temra;164Dy_IkB;Surge;3;Surge;Unstim;IC;3,445061326
CD8Temra;166Er_pNFkB;Surge;3;Surge;Unstim;IC;30,77950001
CD8Temra;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,063989282
CD8Temra;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,642811298
CD8TmemCD45neg;149Sm_pCREB;Surge;3;Surge;Unstim;IC;2,891404271
CD8TmemCD45neg;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,519067466
CD8TmemCD45neg;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8TmemCD45neg;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8TmemCD45neg;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0
CD8TmemCD45neg;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,443139672
CD8TmemCD45neg;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,602403641
CD8TmemCD45neg;164Dy_IkB;Surge;3;Surge;Unstim;IC;3,790640712
CD8TmemCD45neg;166Er_pNFkB;Surge;3;Surge;Unstim;IC;36,3972187
CD8TmemCD45neg;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,3075881
CD8TmemCD45neg;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,78442204
CD8TnaiveCD45pos;149Sm_pCREB;Surge;3;Surge;Unstim;IC;1,612429023
CD8TnaiveCD45pos;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,885411918
CD8TnaiveCD45pos;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8TnaiveCD45pos;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8TnaiveCD45pos;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0,149108917
CD8TnaiveCD45pos;155Gd_pS6;Surge;3;Surge;Unstim;IC;2,920488119
CD8TnaiveCD45pos;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;1,33896172
CD8TnaiveCD45pos;164Dy_IkB;Surge;3;Surge;Unstim;IC;5,966269016
CD8TnaiveCD45pos;166Er_pNFkB;Surge;3;Surge;Unstim;IC;27,00295258
CD8TnaiveCD45pos;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,258731127
CD8TnaiveCD45pos;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,867561817
CD8TnaiveCD45RAposCD62Lpos;149Sm_pCREB;Surge;3;Surge;Unstim;IC;1,559059024
CD8TnaiveCD45RAposCD62Lpos;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,932953387
CD8TnaiveCD45RAposCD62Lpos;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0,16411978
CD8TnaiveCD45RAposCD62Lpos;155Gd_pS6;Surge;3;Surge;Unstim;IC;2,896029234
CD8TnaiveCD45RAposCD62Lpos;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;1,343158007
CD8TnaiveCD45RAposCD62Lpos;164Dy_IkB;Surge;3;Surge;Unstim;IC;6,282338381
CD8TnaiveCD45RAposCD62Lpos;166Er_pNFkB;Surge;3;Surge;Unstim;IC;27,09643269
CD8TnaiveCD45RAposCD62Lpos;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,300676823
CD8TnaiveCD45RAposCD62Lpos;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,923970938
MAITCD8pos;149Sm_pCREB;Surge;3;Surge;Unstim;IC;3,802259922
MAITCD8pos;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,560399115
MAITCD8pos;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
MAITCD8pos;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
MAITCD8pos;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0,033205282
MAITCD8pos;155Gd_pS6;Surge;3;Surge;Unstim;IC;3,454246521
MAITCD8pos;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;0,697435439
MAITCD8pos;164Dy_IkB;Surge;3;Surge;Unstim;IC;4,34869957
MAITCD8pos;166Er_pNFkB;Surge;3;Surge;Unstim;IC;40,34064865
MAITCD8pos;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,429149866
MAITCD8pos;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;2,919478416
NKT;149Sm_pCREB;Surge;3;Surge;Unstim;IC;3,77712822
NKT;150Nd_pSTAT5;Surge;3;Surge;Unstim;IC;0,709693968
NKT;151Eu_pp38;Surge;3;Surge;Unstim;IC;0
NKT;153Eu_pSTAT1;Surge;3;Surge;Unstim;IC;0
NKT;154Sm_pSTAT3;Surge;3;Surge;Unstim;IC;0,375145763
NKT;155Gd_pS6;Surge;3;Surge;Unstim;IC;4,084496975
NKT;159Tb_pMAPKAPK2;Surge;3;Surge;Unstim;IC;1,09049964
NKT;164Dy_IkB;Surge;3;Surge;Unstim;IC;4,925133228
NKT;166Er_pNFkB;Surge;3;Surge;Unstim;IC;41,5483284
NKT;167Er_pERK12;Surge;3;Surge;Unstim;IC;2,864173651
NKT;168Yb_pSTAT6;Surge;3;Surge;Unstim;IC;3,310296774
granulocytes;149Sm_pCREB;Surge;26;Surge;Unstim;IC;3,76830709
granulocytes;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,614195883
granulocytes;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,124558669
granulocytes;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
granulocytes;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;2,588394642
granulocytes;155Gd_pS6;Surge;26;Surge;Unstim;IC;6,696267843
granulocytes;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;0,766375482
granulocytes;164Dy_IkB;Surge;26;Surge;Unstim;IC;6,242660999
granulocytes;166Er_pNFkB;Surge;26;Surge;Unstim;IC;8,48460722
granulocytes;167Er_pERK12;Surge;26;Surge;Unstim;IC;1,013651431
granulocytes;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
CXCR4pos_neutrophils;149Sm_pCREB;Surge;26;Surge;Unstim;IC;5,832999706
CXCR4pos_neutrophils;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;1,636237502
CXCR4pos_neutrophils;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,772687495
CXCR4pos_neutrophils;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
CXCR4pos_neutrophils;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;1,843850791
CXCR4pos_neutrophils;155Gd_pS6;Surge;26;Surge;Unstim;IC;11,92238379
CXCR4pos_neutrophils;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,490291119
CXCR4pos_neutrophils;164Dy_IkB;Surge;26;Surge;Unstim;IC;6,073382378
CXCR4pos_neutrophils;166Er_pNFkB;Surge;26;Surge;Unstim;IC;10,10414171
CXCR4pos_neutrophils;167Er_pERK12;Surge;26;Surge;Unstim;IC;1,28198719
CXCR4pos_neutrophils;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0,319577239
Bcells;149Sm_pCREB;Surge;26;Surge;Unstim;IC;1,1647439
Bcells;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0
Bcells;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,059377376
Bcells;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
Bcells;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
Bcells;155Gd_pS6;Surge;26;Surge;Unstim;IC;7,150361538
Bcells;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,817594886
Bcells;164Dy_IkB;Surge;26;Surge;Unstim;IC;2,695304871
Bcells;166Er_pNFkB;Surge;26;Surge;Unstim;IC;15,28503227
Bcells;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,781028092
Bcells;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
cMC;149Sm_pCREB;Surge;26;Surge;Unstim;IC;6,399802685
cMC;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,730012596
cMC;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,532715797
cMC;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
cMC;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;1,045221567
cMC;155Gd_pS6;Surge;26;Surge;Unstim;IC;5,548375607
cMC;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,671118498
cMC;164Dy_IkB;Surge;26;Surge;Unstim;IC;5,381175995
cMC;166Er_pNFkB;Surge;26;Surge;Unstim;IC;9,353042603
cMC;167Er_pERK12;Surge;26;Surge;Unstim;IC;1,14881742
cMC;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
cMC_CD14posCD16negCCR2pos;149Sm_pCREB;Surge;26;Surge;Unstim;IC;6,470044136
cMC_CD14posCD16negCCR2pos;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,74293676
cMC_CD14posCD16negCCR2pos;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,538240165
cMC_CD14posCD16negCCR2pos;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
cMC_CD14posCD16negCCR2pos;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;1,056847036
cMC_CD14posCD16negCCR2pos;155Gd_pS6;Surge;26;Surge;Unstim;IC;5,57570076
cMC_CD14posCD16negCCR2pos;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,705762386
cMC_CD14posCD16negCCR2pos;164Dy_IkB;Surge;26;Surge;Unstim;IC;5,455811977
cMC_CD14posCD16negCCR2pos;166Er_pNFkB;Surge;26;Surge;Unstim;IC;9,447037697
cMC_CD14posCD16negCCR2pos;167Er_pERK12;Surge;26;Surge;Unstim;IC;1,163441062
cMC_CD14posCD16negCCR2pos;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
MDSC;149Sm_pCREB;Surge;26;Surge;Unstim;IC;6,174425364
MDSC;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,672614932
MDSC;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,540196836
MDSC;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
MDSC;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;1,284661531
MDSC;155Gd_pS6;Surge;26;Surge;Unstim;IC;5,209074259
MDSC;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,460748971
MDSC;164Dy_IkB;Surge;26;Surge;Unstim;IC;4,834533691
MDSC;166Er_pNFkB;Surge;26;Surge;Unstim;IC;8,325734615
MDSC;167Er_pERK12;Surge;26;Surge;Unstim;IC;1,039903462
MDSC;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
DC;149Sm_pCREB;Surge;26;Surge;Unstim;IC;3,129595995
DC;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;1,18774724
DC;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,032864321
DC;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
DC;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0,050125249
DC;155Gd_pS6;Surge;26;Surge;Unstim;IC;7,597404957
DC;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;0,538275063
DC;164Dy_IkB;Surge;26;Surge;Unstim;IC;2,710286617
DC;166Er_pNFkB;Surge;26;Surge;Unstim;IC;7,675399303
DC;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,337017298
DC;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
Baso;149Sm_pCREB;Surge;26;Surge;Unstim;IC;NaN
Baso;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;NaN
Baso;151Eu_pp38;Surge;26;Surge;Unstim;IC;NaN
Baso;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;NaN
Baso;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;NaN
Baso;155Gd_pS6;Surge;26;Surge;Unstim;IC;NaN
Baso;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;NaN
Baso;164Dy_IkB;Surge;26;Surge;Unstim;IC;NaN
Baso;166Er_pNFkB;Surge;26;Surge;Unstim;IC;NaN
Baso;167Er_pERK12;Surge;26;Surge;Unstim;IC;NaN
Baso;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;NaN
mDC;149Sm_pCREB;Surge;26;Surge;Unstim;IC;4,807216644
mDC;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,470415264
mDC;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,358000472
mDC;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
mDC;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0,744032264
mDC;155Gd_pS6;Surge;26;Surge;Unstim;IC;6,636789322
mDC;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,44184649
mDC;164Dy_IkB;Surge;26;Surge;Unstim;IC;8,249441147
mDC;166Er_pNFkB;Surge;26;Surge;Unstim;IC;7,114440441
mDC;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,86525631
mDC;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
pDC;149Sm_pCREB;Surge;26;Surge;Unstim;IC;2,723707199
pDC;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,69887799
pDC;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,366849214
pDC;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
pDC;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0,114726998
pDC;155Gd_pS6;Surge;26;Surge;Unstim;IC;5,991518497
pDC;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;2,333035469
pDC;164Dy_IkB;Surge;26;Surge;Unstim;IC;6,591128826
pDC;166Er_pNFkB;Surge;26;Surge;Unstim;IC;8,411511421
pDC;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,973215699
pDC;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
intMC;149Sm_pCREB;Surge;26;Surge;Unstim;IC;6,31118083
intMC;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,637408376
intMC;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,697747678
intMC;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
intMC;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0,485147297
intMC;155Gd_pS6;Surge;26;Surge;Unstim;IC;5,591920614
intMC;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,800153673
intMC;164Dy_IkB;Surge;26;Surge;Unstim;IC;3,400589108
intMC;166Er_pNFkB;Surge;26;Surge;Unstim;IC;12,28106499
intMC;167Er_pERK12;Surge;26;Surge;Unstim;IC;1,540598154
intMC;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0,004056577
ncMc;149Sm_pCREB;Surge;26;Surge;Unstim;IC;3,881402373
ncMc;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,40108043
ncMc;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,445924878
ncMc;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
ncMc;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0,419758007
ncMc;155Gd_pS6;Surge;26;Surge;Unstim;IC;4,03239584
ncMc;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,775093973
ncMc;164Dy_IkB;Surge;26;Surge;Unstim;IC;1,875268459
ncMc;166Er_pNFkB;Surge;26;Surge;Unstim;IC;9,284846783
ncMc;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,994444489
ncMc;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
NK;149Sm_pCREB;Surge;26;Surge;Unstim;IC;2,147517681
NK;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,223120973
NK;151Eu_pp38;Surge;26;Surge;Unstim;IC;0
NK;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
NK;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
NK;155Gd_pS6;Surge;26;Surge;Unstim;IC;3,085977793
NK;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;2,171068907
NK;164Dy_IkB;Surge;26;Surge;Unstim;IC;2,637190342
NK;166Er_pNFkB;Surge;26;Surge;Unstim;IC;18,94706154
NK;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,604823053
NK;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
CD56brightCD16negNK;149Sm_pCREB;Surge;26;Surge;Unstim;IC;1,722214162
CD56brightCD16negNK;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,481913894
CD56brightCD16negNK;151Eu_pp38;Surge;26;Surge;Unstim;IC;0
CD56brightCD16negNK;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
CD56brightCD16negNK;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
CD56brightCD16negNK;155Gd_pS6;Surge;26;Surge;Unstim;IC;3,466186285
CD56brightCD16negNK;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,641095161
CD56brightCD16negNK;164Dy_IkB;Surge;26;Surge;Unstim;IC;3,470944285
CD56brightCD16negNK;166Er_pNFkB;Surge;26;Surge;Unstim;IC;22,47240639
CD56brightCD16negNK;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,611344218
CD56brightCD16negNK;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
CD56dimCD16posNK;149Sm_pCREB;Surge;26;Surge;Unstim;IC;2,184139132
CD56dimCD16posNK;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,201830596
CD56dimCD16posNK;151Eu_pp38;Surge;26;Surge;Unstim;IC;0
CD56dimCD16posNK;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
CD56dimCD16posNK;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
CD56dimCD16posNK;155Gd_pS6;Surge;26;Surge;Unstim;IC;3,045938611
CD56dimCD16posNK;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;2,237972856
CD56dimCD16posNK;164Dy_IkB;Surge;26;Surge;Unstim;IC;2,558075786
CD56dimCD16posNK;166Er_pNFkB;Surge;26;Surge;Unstim;IC;18,86614513
CD56dimCD16posNK;167Er_pERK12;Surge;26;Surge;Unstim;IC;0,600063115
CD56dimCD16posNK;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;0
Tcells;149Sm_pCREB;Surge;26;Surge;Unstim;IC;1,522233844
Tcells;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,726779819
Tcells;151Eu_pp38;Surge;26;Surge;Unstim;IC;0
Tcells;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
Tcells;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
Tcells;155Gd_pS6;Surge;26;Surge;Unstim;IC;3,148907661
Tcells;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,048036933
Tcells;164Dy_IkB;Surge;26;Surge;Unstim;IC;4,499862194
Tcells;166Er_pNFkB;Surge;26;Surge;Unstim;IC;26,24660301
Tcells;167Er_pERK12;Surge;26;Surge;Unstim;IC;2,561341047
Tcells;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;3,638869762
CD4negCD8neg;149Sm_pCREB;Surge;26;Surge;Unstim;IC;2,914038539
CD4negCD8neg;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,185770392
CD4negCD8neg;151Eu_pp38;Surge;26;Surge;Unstim;IC;0
CD4negCD8neg;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
CD4negCD8neg;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
CD4negCD8neg;155Gd_pS6;Surge;26;Surge;Unstim;IC;3,912143707
CD4negCD8neg;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;0,873188972
CD4negCD8neg;164Dy_IkB;Surge;26;Surge;Unstim;IC;3,826798916
CD4negCD8neg;166Er_pNFkB;Surge;26;Surge;Unstim;IC;37,32356834
CD4negCD8neg;167Er_pERK12;Surge;26;Surge;Unstim;IC;3,335243344
CD4negCD8neg;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;4,825214863
CD4posCD8pos;149Sm_pCREB;Surge;26;Surge;Unstim;IC;2,308925748
CD4posCD8pos;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,990730762
CD4posCD8pos;151Eu_pp38;Surge;26;Surge;Unstim;IC;0,200055309
CD4posCD8pos;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
CD4posCD8pos;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0
CD4posCD8pos;155Gd_pS6;Surge;26;Surge;Unstim;IC;4,041837931
CD4posCD8pos;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;0,780441284
CD4posCD8pos;164Dy_IkB;Surge;26;Surge;Unstim;IC;4,460083723
CD4posCD8pos;166Er_pNFkB;Surge;26;Surge;Unstim;IC;30,80563545
CD4posCD8pos;167Er_pERK12;Surge;26;Surge;Unstim;IC;2,735283256
CD4posCD8pos;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;3,557118177
CD4Tcells;149Sm_pCREB;Surge;26;Surge;Unstim;IC;1,376292586
CD4Tcells;150Nd_pSTAT5;Surge;26;Surge;Unstim;IC;0,947693706
CD4Tcells;151Eu_pp38;Surge;26;Surge;Unstim;IC;0
CD4Tcells;153Eu_pSTAT1;Surge;26;Surge;Unstim;IC;0
CD4Tcells;154Sm_pSTAT3;Surge;26;Surge;Unstim;IC;0,002462485
CD4Tcells;155Gd_pS6;Surge;26;Surge;Unstim;IC;3,025516748
CD4Tcells;159Tb_pMAPKAPK2;Surge;26;Surge;Unstim;IC;1,004724026
CD4Tcells;164Dy_IkB;Surge;26;Surge;Unstim;IC;4,684254646
CD4Tcells;166Er_pNFkB;Surge;26;Surge;Unstim;IC;24,46990776
CD4Tcells;167Er_pERK12;Surge;26;Surge;Unstim;IC;2,664863825
CD4Tcells;168Yb_pSTAT6;Surge;26;Surge;Unstim;IC;3,92346859
