,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004
artificial.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.074,0.187,0.277,0.343,0.376,0.407,0.428,0.447,0.453,0.462,0.468,0.475,0.481,0.485,0.487,0.491,0.493,0.498,0.498,0.501
artificial.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.017,0.038,0.061,0.075,0.094,0.103,0.117,0.129,0.132,0.142,0.149,0.154,0.158,0.162,0.171,0.173,0.179,0.182
artificial.650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.011,0.024,0.037,0.063,0.097,0.131,0.171,0.211,0.234,0.259,0.273,0.295,0.31,0.323,0.335,0.352,0.358,0.376,0.388
artificial.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.005,0.007,0.008,0.01,0.011,0.012,0.01,0.011,0.012,0.012,0.013,0.013,0.014,0.014,0.015,0.015
artificial.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.015,0.031,0.037,0.044,0.058,0.063,0.071,0.075,0.086,0.095,0.103,0.106,0.111,0.116,0.121,0.131
artificial.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.012,0.018,0.025,0.036,0.045,0.052,0.058,0.071,0.084,0.09,0.104,0.105,0.113,0.119,0.128,0.13,0.135
artificial.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.033,0.06,0.118,0.164,0.198,0.234,0.256,0.278,0.294,0.314,0.33,0.35,0.362,0.371,0.382,0.388,0.398,0.404,0.416
artificial.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.005,0.009,0.012,0.019,0.024,0.033,0.04,0.048,0.057,0.063,0.064,0.074,0.082,0.086,0.092,0.106,0.111
artificial.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.007,0.013,0.016,0.02,0.023,0.025,0.03,0.035,0.039,0.04,0.04,0.042,0.042
artificial.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.042,0.103,0.133,0.163,0.178,0.187,0.199,0.21,0.22,0.232,0.236,0.249,0.255,0.261,0.272,0.275,0.279,0.285,0.287,0.291
artificial.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.035,0.097,0.189,0.284,0.358,0.402,0.433,0.455,0.471,0.479,0.493,0.498,0.503,0.506,0.508,0.512,0.515,0.523,0.529
artificial.659,0.0,0.0,0.0,0.027,0.039,0.043,0.049,0.053,0.059,0.061,0.063,0.064,0.066,0.067,0.068,0.068,0.071,0.073,0.074,0.074,0.074,0.074,0.074,0.074,0.075,0.075,0.075,0.075,0.077,0.077
artificial.660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.016,0.024,0.036,0.046,0.057,0.06,0.069,0.075,0.083,0.093,0.102,0.106,0.113,0.122,0.125,0.128,0.133
artificial.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.003,0.003,0.004,0.008,0.011,0.011,0.011,0.012,0.014,0.016,0.018,0.019,0.021,0.023
artificial.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.023,0.04,0.06,0.083,0.099,0.113,0.128,0.155,0.174,0.188,0.198,0.209,0.218,0.227,0.234,0.241,0.246
artificial.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.054,0.148,0.246,0.331,0.38,0.405,0.433,0.45,0.461,0.466,0.47,0.478,0.485,0.5,0.509,0.512,0.514,0.516,0.516
artificial.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.011,0.025,0.045,0.065,0.092,0.126,0.159,0.197,0.234,0.26,0.277,0.298,0.321,0.339,0.352,0.364,0.38,0.397
artificial.665,0.0,0.0,0.0,0.003,0.004,0.005,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.013,0.013,0.015,0.019,0.022,0.024,0.025
artificial.666,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.03,0.161,0.317,0.477,0.57,0.633,0.664,0.686,0.697,0.705,0.709,0.712,0.716,0.717,0.719,0.722,0.726,0.727,0.728,0.729,0.731,0.734,0.738
artificial.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.01,0.025,0.046,0.067,0.092,0.111,0.154,0.188,0.206,0.224,0.241,0.261,0.281,0.293,0.313,0.323,0.33,0.343,0.352,0.358
artificial.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,0.054,0.133,0.224,0.341,0.479,0.583,0.662,0.716,0.753,0.783,0.806,0.821,0.834,0.846,0.853,0.86,0.868,0.878,0.885,0.889
artificial.670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.046,0.114,0.201,0.279,0.325,0.36,0.391,0.408,0.424,0.438,0.456,0.469,0.485,0.508,0.52,0.533,0.537,0.548,0.554,0.563,0.569,0.58
artificial.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.021,0.041,0.075,0.099,0.115,0.128,0.145,0.148,0.15,0.153,0.162,0.166,0.17,0.167,0.168,0.176,0.179,0.185,0.185,0.189
artificial.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.011,0.028,0.066,0.127,0.204,0.246,0.279,0.313,0.324,0.338,0.36,0.371,0.381,0.383,0.386,0.39,0.389,0.389,0.395,0.398,0.4
artificial.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.023,0.043,0.048,0.058,0.066,0.074,0.075,0.08,0.079,0.088,0.096,0.098,0.103,0.107,0.108,0.109,0.112,0.116,0.116,0.117
artificial.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.008,0.015,0.018,0.02,0.024,0.029,0.033,0.037,0.039,0.039,0.041,0.043,0.046,0.046
artificial.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.013,0.022,0.028,0.044,0.06,0.072,0.084,0.104,0.119,0.131,0.147,0.16,0.173,0.183,0.195,0.202,0.211
artificial.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.029,0.061,0.114,0.161,0.204,0.241,0.285,0.318,0.341,0.363,0.377,0.394,0.404,0.412,0.421,0.428,0.442
artificial.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013,0.05,0.117,0.187,0.234,0.258,0.282,0.289,0.308,0.325,0.332,0.341,0.349,0.355,0.363,0.369,0.371
artificial.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.008,0.009
artificial.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.004,0.007,0.011,0.014,0.021,0.024,0.025,0.031,0.038,0.041,0.043,0.047,0.05,0.053,0.057,0.062
artificial.680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.011,0.014,0.021,0.035,0.044,0.05,0.062,0.069,0.073,0.08,0.084,0.088,0.095,0.097
artificial.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.007,0.009,0.013,0.022,0.031,0.04,0.046,0.053,0.062,0.073,0.082,0.086,0.088,0.093,0.094,0.104
artificial.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.044,0.09,0.119,0.156,0.186,0.219,0.248,0.275,0.306,0.319,0.338,0.346,0.362,0.378,0.396,0.406,0.413,0.426,0.43,0.443,0.454
artificial.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.008,0.024,0.053,0.107,0.166,0.223,0.272,0.319,0.353,0.376,0.396,0.41,0.429,0.441,0.446,0.455,0.459,0.463,0.47
artificial.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002
artificial.685,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.006,0.009,0.014,0.019,0.027,0.031,0.032,0.036,0.044,0.047,0.049,0.052,0.054,0.056,0.057
artificial.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.018,0.042,0.069,0.107,0.135,0.159,0.178,0.202,0.221,0.234,0.246,0.258,0.266,0.274,0.278,0.279,0.287
artificial.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.021,0.042,0.059,0.075,0.096,0.107,0.12,0.136,0.145,0.153,0.165,0.17,0.18,0.192,0.192,0.2,0.206,0.21
artificial.688,0.0,0.0,0.0,0.034,0.045,0.05,0.051,0.053,0.055,0.059,0.059,0.061,0.061,0.063,0.064,0.066,0.067,0.069,0.07,0.07,0.07,0.07,0.072,0.072,0.073,0.074,0.078,0.08,0.081,0.081
artificial.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.029,0.083,0.141,0.212,0.266,0.313,0.355,0.382,0.408,0.422,0.434,0.437,0.44,0.446,0.455,0.461,0.466,0.469
artificial.690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.094,0.241,0.325,0.366,0.386,0.4,0.41,0.421,0.434,0.445,0.455,0.46,0.469,0.478,0.484,0.489,0.496,0.497,0.498,0.503,0.505,0.512
artificial.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.025,0.044,0.061,0.078,0.089,0.102,0.115,0.131,0.135,0.145,0.151,0.161,0.163,0.171,0.176,0.18,0.183,0.185
artificial.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.012,0.021,0.03,0.035,0.036,0.039,0.041,0.044,0.052,0.057,0.063,0.067,0.071,0.074,0.079,0.08
artificial.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.006,0.007,0.007,0.008,0.011,0.013,0.015,0.015
artificial.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.067,0.166,0.348,0.515,0.634,0.733,0.781,0.817,0.847,0.864,0.88,0.89,0.895,0.904,0.909,0.912,0.919,0.923,0.928,0.932,0.937
artificial.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.028,0.05,0.08,0.102,0.134,0.168,0.191,0.213,0.227,0.243,0.254,0.262,0.266,0.273,0.282,0.292,0.302,0.305,0.309,0.32
artificial.696,0.0,0.0,0.0,0.001,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.01,0.012,0.013,0.016,0.016,0.017,0.021,0.023,0.026,0.027,0.028
artificial.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.038,0.079,0.113,0.143,0.175,0.208,0.246,0.275,0.31,0.336,0.359,0.381,0.4,0.418,0.435,0.45,0.468,0.48,0.496
artificial.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.043,0.079,0.129,0.187,0.231,0.271,0.302,0.324,0.345,0.363,0.381,0.398,0.406,0.417,0.433,0.448,0.459,0.47,0.48,0.485
artificial.699,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.007,0.027,0.091,0.207,0.319,0.409,0.444,0.47,0.49,0.499,0.51,0.517,0.529,0.539,0.546,0.556,0.56,0.561,0.567,0.576,0.579,0.583
artificial.700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.024,0.053,0.099,0.133,0.153,0.196,0.229,0.249,0.272,0.29,0.306,0.322,0.343,0.351,0.366,0.374,0.384,0.395,0.406
artificial.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.017,0.046,0.088,0.148,0.22,0.266,0.312,0.366,0.416,0.445,0.474,0.496,0.518,0.537,0.555,0.57,0.583,0.592,0.603,0.614
artificial.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.019,0.058,0.122,0.191,0.261,0.316,0.35,0.385,0.419,0.435,0.456,0.477,0.498,0.511,0.52,0.531,0.546,0.555,0.563
artificial.703,0.0,0.0,0.0,0.019,0.019,0.021,0.02,0.02,0.02,0.021,0.022,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.024,0.025,0.027,0.028,0.027,0.029,0.03
artificial.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.017,0.051,0.11,0.207,0.311,0.392,0.451,0.5,0.536,0.559,0.58,0.601,0.611,0.616,0.626,0.632,0.638,0.641,0.649,0.655
artificial.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.024,0.055,0.08,0.114,0.142,0.171,0.194,0.22,0.244,0.26,0.274,0.285,0.293,0.305,0.314,0.317,0.328,0.338
artificial.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.009,0.011,0.012,0.015,0.018,0.02,0.021,0.027,0.028,0.029,0.032,0.035,0.036,0.038
artificial.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.15,0.354,0.514,0.624,0.672,0.7,0.73,0.745,0.756,0.763,0.78,0.784,0.797,0.803,0.82,0.833,0.837,0.843,0.847,0.848,0.853
artificial.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.02,0.043,0.07,0.103,0.119,0.135,0.15,0.167,0.183,0.196,0.206,0.214,0.219,0.226,0.232,0.238,0.24,0.244,0.246,0.248
artificial.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.004,0.008,0.011,0.016,0.022,0.026,0.034,0.042,0.049,0.058,0.066,0.071,0.075,0.083,0.093,0.101,0.103
artificial.710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.027,0.054,0.085,0.115,0.154,0.179,0.209,0.236,0.254,0.277,0.297,0.314,0.326,0.337,0.347,0.358,0.368,0.379,0.387,0.403
artificial.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.01,0.014,0.017,0.024,0.032,0.037,0.041,0.049,0.057,0.063,0.068,0.073,0.078,0.08,0.086,0.095
artificial.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.004,0.018,0.042,0.067,0.098,0.128,0.155,0.183,0.207,0.226,0.245,0.263,0.279,0.293,0.31,0.321,0.332
artificial.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.023,0.04,0.057,0.087,0.14,0.182,0.232,0.285,0.33,0.371,0.391,0.419,0.445,0.464,0.477,0.491,0.501,0.509,0.518,0.526,0.536
artificial.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.045,0.163,0.3,0.408,0.49,0.545,0.578,0.598,0.617,0.633,0.654,0.667,0.677,0.683,0.699,0.706,0.717,0.722,0.725,0.729
artificial.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.058,0.107,0.149,0.195,0.225,0.25,0.279,0.288,0.306,0.316,0.332,0.344,0.346,0.353,0.36,0.367,0.376,0.38
artificial.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.008,0.015,0.025,0.034,0.036,0.045,0.049,0.054,0.064,0.07,0.083,0.092,0.1,0.107,0.115,0.125,0.133,0.138,0.142
artificial.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002
artificial.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.03,0.047,0.067,0.079,0.091,0.099,0.105,0.113,0.121,0.126,0.126,0.132,0.138,0.14
artificial.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.037,0.086,0.145,0.191,0.22,0.229,0.237,0.244,0.253,0.261,0.262,0.267,0.27,0.271,0.271,0.272,0.274,0.274,0.277,0.279,0.283
artificial.720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.01,0.015,0.022,0.029,0.034,0.043,0.051,0.06,0.07,0.073,0.084,0.092,0.097,0.101,0.108,0.114,0.117,0.126
artificial.721,0.0,0.0,0.0,0.0,0.0,0.001,0.022,0.048,0.06,0.062,0.071,0.075,0.077,0.081,0.085,0.09,0.106,0.114,0.122,0.131,0.14,0.143,0.148,0.158,0.169,0.173,0.18,0.185,0.194,0.196
artificial.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.009,0.014,0.018,0.024,0.032,0.043,0.055,0.065,0.073,0.083,0.098,0.107,0.116,0.133,0.143,0.146
artificial.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.021,0.032,0.039,0.036,0.033,0.036,0.036,0.033,0.035,0.033,0.034,0.035,0.036,0.036,0.037,0.037,0.038,0.038
artificial.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.005,0.005,0.01,0.013,0.025,0.049,0.072,0.106,0.139,0.164,0.187,0.206,0.224,0.235,0.249,0.259,0.277,0.284,0.291,0.305
artificial.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.01,0.013,0.015,0.016,0.016,0.02,0.022,0.022,0.023,0.025,0.026,0.026,0.029,0.032,0.033
artificial.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.005
artificial.727,0.0,0.0,0.0,0.006,0.008,0.008,0.01,0.012,0.012,0.015,0.018,0.021,0.025,0.028,0.03,0.03,0.032,0.033,0.036,0.039,0.039,0.04,0.042,0.043,0.044,0.046,0.048,0.048,0.05,0.052
artificial.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.015,0.042,0.064,0.086,0.102,0.113,0.125,0.138,0.144,0.152,0.158,0.17,0.177,0.187,0.193,0.199,0.207,0.212,0.216
artificial.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.037,0.069,0.092,0.111,0.136,0.152,0.168,0.18,0.191,0.201,0.21,0.219,0.229,0.234,0.236,0.248,0.251
artificial.730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.041,0.12,0.246,0.35,0.428,0.468,0.505,0.527,0.552,0.575,0.586,0.602,0.609,0.614,0.616,0.627,0.629,0.635,0.637,0.638,0.645
artificial.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.006
artificial.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.003,0.005,0.005,0.006,0.005,0.005
artificial.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.019,0.034,0.05,0.073,0.089,0.102,0.11,0.119,0.127,0.139,0.146,0.148,0.154,0.158,0.164,0.169,0.172
artificial.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.01,0.015,0.025,0.031,0.039,0.047,0.055,0.059,0.062,0.066,0.072,0.079,0.083,0.086,0.091
artificial.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.032,0.05,0.095,0.146,0.199,0.249,0.286,0.315,0.348,0.384,0.401,0.419,0.44,0.456,0.466,0.481,0.495,0.501
artificial.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.007,0.008,0.013,0.018,0.022,0.024,0.03,0.034,0.035,0.037,0.038
artificial.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.009,0.024,0.032,0.041,0.053,0.073,0.085,0.11,0.13,0.152,0.164,0.178,0.196,0.211,0.223,0.236,0.252,0.259,0.265
artificial.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.005,0.006,0.01,0.013,0.014,0.014,0.016,0.015,0.015,0.016,0.016,0.016,0.016,0.017,0.018,0.019,0.021,0.021,0.021,0.023
artificial.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.007,0.012,0.015,0.02,0.032,0.039,0.051,0.059,0.067,0.076,0.083,0.09,0.094,0.104,0.111
artificial.740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.043,0.113,0.203,0.304,0.405,0.458,0.493,0.52,0.533,0.546,0.559,0.572,0.583,0.592,0.597,0.605,0.613,0.618
artificial.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.037,0.111,0.245,0.434,0.554,0.625,0.676,0.714,0.75,0.77,0.785,0.805,0.813,0.818,0.826,0.83,0.833,0.837,0.842,0.845
artificial.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.006,0.012,0.013,0.017,0.019,0.03,0.032,0.037,0.042,0.044,0.047,0.051,0.052,0.06,0.06,0.061
artificial.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.018,0.029,0.047,0.064,0.088,0.104,0.123,0.146,0.157,0.177,0.191,0.205,0.211,0.217,0.229,0.239
artificial.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.015,0.037,0.062,0.09,0.106,0.122,0.145,0.155,0.165,0.176,0.183,0.19,0.203,0.214,0.221,0.227,0.233,0.237,0.238,0.24
artificial.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.01,0.021,0.035,0.043,0.057,0.073,0.084,0.104,0.118,0.132,0.138,0.144,0.146,0.154,0.158,0.164,0.171,0.181,0.188,0.193
artificial.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.023,0.103,0.252,0.398,0.465,0.521,0.553,0.595,0.64,0.677,0.696,0.719,0.727,0.742,0.755,0.759,0.763,0.769,0.776,0.782,0.781
artificial.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002
artificial.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.059,0.184,0.41,0.579,0.676,0.737,0.784,0.81,0.824,0.84,0.846,0.847,0.852,0.859,0.862,0.863,0.864,0.866,0.867,0.869,0.874
artificial.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.008,0.01,0.018,0.033,0.047,0.069,0.089,0.114,0.141,0.166,0.188,0.208,0.228,0.244,0.264,0.272,0.282
artificial.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.017,0.027,0.042,0.059,0.074,0.084,0.1,0.115,0.121,0.133,0.14,0.148,0.152,0.155,0.165,0.165,0.167
artificial.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.016,0.027,0.042,0.057,0.072,0.078,0.089,0.102,0.11,0.113,0.116,0.121,0.125,0.133,0.138,0.142,0.149
artificial.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.005,0.007,0.011,0.014,0.019,0.022,0.027,0.034,0.04,0.046,0.052,0.057,0.061,0.066,0.07,0.074
artificial.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.02,0.039,0.059,0.091,0.115,0.133,0.151,0.162,0.182,0.193,0.202,0.209,0.217,0.221,0.227,0.235,0.236
