,Fold n°1,Fold n°2,Fold n°3,Fold n°4,Fold n°5,Fold n°6,Fold n°7,Fold n°8,Fold n°9,Fold n°10,Fold n°11,Fold n°12,Fold n°13,Fold n°14,Fold n°15,Fold n°16,Fold n°17,Fold n°18,Fold n°19,Fold n°20,Fold n°21,Fold n°22,Fold n°23,Fold n°24,Fold n°25,Fold n°26,Fold n°27,Fold n°28,Fold n°29,Fold n°30,Fold n°31,Fold n°32,Fold n°33,Fold n°34,Fold n°35,Fold n°36,Fold n°37,Fold n°38,Fold n°39,Fold n°40,Fold n°41,Fold n°42,Fold n°43,Fold n°44,Fold n°45,Fold n°46,Fold n°47,Fold n°48,Fold n°49,Fold n°50
intMCs_151Eu_p38_LPS,-0.685857623882083,-6.994586199408537,-0.007964460200879458,-3.053237795683921,-12.042819428920113,-3.771623113292191,-3.266478011993291,-1.580954014974242,-0.0,-8.174765936713284,-0.0,-9.257755312724518,-0.0,0.0,-26.102841406743583,-0.0,-6.020660805975743,-0.32211554821779476,0.0,-21.21454503897625,-3.2450233534900854,-7.256128426453529,0.0,-0.02636823801099902,-3.5594346527565888,-3.998789936241469,-3.4595949285121086,-0.41325079895114103,-0.1378107001641851,-6.785851690235086,-1.3929945886184125,-8.043866504225463,-0.0,-1.8951415918922578,-9.414907008889497,-0.0,-3.223871405369604,-2.2291435310270042,0.0,-16.4478422444905,-7.041912533343449,-3.7394743671715975,-2.6499799799403454,-0.8860386047758003,-7.98728657129775,-1.299121152214956,-8.888009222663527,-0.0,0.0,-6.082332266039836
intMCs_151Eu_p38_unstim,-0.0,-0.0,-0.0,-0.0,-0.43872706774700176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0175725624477001,-0.0,-0.0,-0.0,-0.0,-1.0904619044111319,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.34301159592128344,-0.0,-0.0,-0.0,-0.0,-0.5187188802346351,-0.0,-0.21983354051145537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
intMCs_153Eu_STAT1_IFNa,-5.552923035514109,-26.8212686490689,-12.78543901998827,-18.398123272752397,-20.118476642198708,-17.37356272099247,-19.32713928045074,-11.366433799825721,-11.75539663281027,-16.506357087310715,-7.235856152047684,-25.485034325655203,-8.131807928816338,-15.635298792482935,-45.38096552818949,-8.169888567374283,-16.023594729878017,-15.580301347339946,-11.124402970457625,-41.49671765470543,-12.72993939498813,-26.279136214511063,-8.979208655590783,-14.075017683204397,-10.430382262181265,-13.300818934451991,-19.369858225895342,-13.799257043010911,-16.883715491331063,-14.621339966586113,-11.137844665079703,-22.731530290805992,-7.253791410526936,-14.467377323366795,-22.020350650462067,-6.6866730109668175,-21.88767275749611,-12.252705877731664,-9.642004957790855,-28.412575049399063,-15.480896362854795,-28.04854382475404,-18.176443549717156,-12.915756678797038,-20.58876754403521,-9.863820647063907,-27.466231154685243,-6.218541359262892,-11.111704431475852,-14.258876321074156
intMCs_153Eu_STAT1_IL246,-1.3256560116269185,-4.293490575829783,-4.574253269150573,-6.667850238649335,-2.3523604404786385,-4.463638495531933,-5.745852715288015,-1.5238537366014893,-4.322105745741196,-4.622598983941571,-1.8168697877153002,-6.875219338730823,-1.134912724411431,-7.052944050341498,-2.8161282862314754,-2.1326696796922464,-5.764297469814269,-2.101037234003267,-4.802122737873856,-3.1577135926025552,-2.9812055393250407,-7.048796563616258,-0.6107000313131948,-6.146946477035018,-1.8711162895574822,-1.3485786273912295,-7.666746597561078,-3.187509281909771,-6.919027020318661,-3.2447775976241835,-2.647493749304827,-6.726540743415304,-0.4015178859854443,-6.047185847199485,-4.3776721761665645,-1.5405719338702324,-5.76770689262318,-2.4537506468458674,-3.8316680742825646,-3.694656076991592,-3.030199270799335,-7.459670571413846,-4.419285853176256,-5.254331678743902,-4.858515916660004,-2.1827782616550127,-5.431057070802682,-1.5323616861034273,-4.32586656571914,-2.6930990658005123
intMCs_153Eu_STAT1_unstim,-0.03298808717025552,-0.0,-0.0,0.0,-1.5458670766236355,-0.9962843807999148,-0.0,-0.0,0.0,-0.0,-0.0,-0.3759681849882223,-0.0,0.0,-2.656812881566264,-0.0,-0.0,-0.0,0.0,-2.9353799003532486,-0.2881145806374695,-0.0,-0.0,0.0,-0.0,-0.6173475202487559,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.2102849319028466,-0.0,-0.0,-0.0,0.0,-2.0805437273624467,-0.8477294215478548,-0.3205884483129177,-0.0,0.0,-0.0,-0.49531846509094424,-0.0,-0.0,0.0,-0.0
intMCs_154Sm_STAT3_GMCSF,1.8423313791649079,0.0,3.835605273184008,3.855240822936653,3.2669468651721116,2.7447869406443144,1.471620058699896,3.838346382281503,2.374759753286297,3.7914696936944035,0.5494486420420485,5.544913586225438,3.1378842020428386,1.785638157403809,9.00727592539498,1.2535859702714336,2.3125027792612927,3.911616327328517,1.056553198406477,6.556164063031227,1.5026045736861382,2.3504332550157545,4.110709116253588,0.8291282464780134,3.2897199612601202,2.678253755470055,0.731679255094111,4.433318904536153,2.8050380654641787,4.4487976223736645,1.720730896632234,1.5636816075713822,3.573086932972678,2.4480069345164357,2.4909679069063566,1.62932055517332,2.1502427364470487,3.9797465175935187,0.6160246501503901,5.197536560282348,3.7372409212335493,2.778620557281907,5.11874529558582,1.8313894072674812,6.184895921763976,2.0229311746069727,0.8095663996192946,1.4320979989643554,1.4963663686907547,4.21364636997334
intMCs_154Sm_STAT3_IFNa,0.828780668111411,-4.1585249910788855,1.7902856275349508,1.1795852775924125,0.0,-1.3901471070505735,-0.7456604358144175,0.5059883506172893,4.795995183744031,-0.0,0.25535828383727593,-0.2386495903186759,0.868321205771325,4.944051918815452,-10.374059286460152,0.7015185302704258,-0.0,0.0,3.0937534081169287,-6.540640440682169,0.30364481043015673,-4.490448381465654,0.44933757497743704,3.1405298974146345,1.1911936984612927,0.0,-2.856499012899691,0.0,5.318631270484725,0.7877953149364079,0.0,-0.2225245874689402,0.6236536203223184,2.688118531024226,0.0,0.5857388722993286,-0.7808784680065911,0.856016211811865,2.5189585732917896,-3.302021310129967,0.40893153888468786,-4.882218764067815,0.0,3.717781202669528,0.4116036633304609,-0.0,-3.8304169265937347,0.9885478055604725,3.1271358327748455,0.980023494317993
intMCs_154Sm_STAT3_IL246,-9.081502318680487,-1.7834317748551562,-11.122895865899942,-6.946371797648582,-12.796840343657724,-18.170679142727685,-3.754945068490956,-9.801088516576169,-7.668977874798912,-14.723460047896006,-11.144597681359453,-3.3517898543129636,-8.680621020629015,-7.816570961804845,-2.8113245405004554,-10.70182006646582,-2.66246001156132,-10.87906178466997,-8.218113834920638,-11.453820998519191,-12.5302678812371,5.445822835866349,-10.21331246767498,-8.890194839892837,-9.819550681096317,-15.353304876453286,-2.239984454054086,-11.52860602705739,-7.22456435161109,-11.289083745070368,-11.157155258649054,0.0,-9.055824549853181,-9.025923545834365,-13.956773002557282,-10.16540251364107,-3.041268546899922,-10.019071059726295,-8.300242184090381,-13.86568303818904,-14.446794428042008,2.353218900521021,-10.752729352743835,-8.835533948764843,-12.899049779762276,-12.779869846114412,-1.4894840344278273,-8.027820076384499,-7.813136946771168,-11.214362253771714
intMCs_154Sm_STAT3_unstim,-2.690499195814768,-0.0,-2.232706875565224,-6.578297791375868,-7.130981023706331,-5.436935358730896,-1.3834708293512366,-1.597621565049225,-3.7822022098059653,-7.66658082207305,-1.5838242549330388,-3.86932618890261,-1.1929784407552422,-4.617871972145336,-15.58605529473523,-2.211940470851327,-2.897024152243089,-1.1458755534987286,-2.255029295187276,-12.30180582145807,-3.056362359560073,-2.6818407541145644,-1.0231098506007577,-3.156703408625771,-5.677430394529326,-3.525370365720183,-2.8543436375330034,-0.9808585553580047,-5.520830056966634,-7.848784513330392,-2.3741618816662866,-3.373346883509987,-0.9814506920087767,-5.08971314643997,-6.871511741834344,-2.743953900596907,-1.704894582646613,-1.0642514909870895,-1.893295571825108,-11.914322845569725,-5.435216555031778,-2.3065028012516398,-3.4304818190185147,-3.5795656170071135,-10.060775816988237,-2.9311011556560578,-2.2179976451824537,-0.0,-2.8179143672164835,-7.308529929860067
intMCs_155Gd_S6_GMCSF,1.4645266382531057,5.725554532060993,0.9904495131516476,5.963383679030319,4.410210858935855,4.36423979766881,2.611375545284377,2.886874573037891,3.36378986198829,2.905816160206239,1.4479688636222854,6.1064306039290255,1.3886421822905373,4.818740232089916,6.10260950582074,1.555476774251069,3.2160711120562224,3.509975928669597,2.7374628787034117,6.362678333748385,1.3314618653582082,3.87184985121588,3.318567042251256,3.793342029283762,2.560590404893997,3.4732768310602258,1.9009554416689207,2.2724740907727736,4.8213875868423965,3.489444256851789,2.4056268890884116,1.4755590055356904,2.317563474868822,3.370430780578029,6.725739339882395,1.495665924039627,3.8780654370748517,3.2664549943141266,2.5262202432168874,4.7485453313799315,4.341107298779904,4.857222128596992,1.8376604526020213,3.444220576656424,4.282499314757388,2.4555110653660783,3.8083141876570874,1.4443402121876592,3.5291917602737017,2.6001582065295854
intMCs_155Gd_S6_IFNa,2.6805409655785724,3.9472219610070765,2.5703256201241365,5.395148838239527,6.832333138643478,5.058572888952513,3.2720172137004964,3.7408265926072435,3.8653403586785395,3.3384218559737198,0.9616958528426491,7.066214925876568,2.685277624752776,4.786991924838718,12.630284749849004,1.733075688209949,5.642000203495176,2.3363011094055683,3.906220203878651,8.34709474244095,1.4996889438056737,8.5747886960782,2.993101347174159,3.664075613618191,3.114481923853065,2.6020710136103284,6.051903608090904,2.9311448899574284,5.484129855475901,3.2940457109998964,2.7632382157417865,3.319460765832119,3.3747814236163607,3.8789192871112004,5.924174265263174,2.3389616817881507,3.9963752004247586,3.2027014845885953,2.6657056763583014,6.367500805938457,4.300827820333763,7.522740646004004,3.5178926547370937,4.022312280934386,4.674914188760446,4.034455360168366,4.114612904425029,1.6295582072472752,3.1076971257728996,3.061455687292194
intMCs_155Gd_S6_IL246,1.0152351473750056,3.9913073039440907,0.2443657713474088,4.5692344408070715,3.7118800724905494,1.8211469114348626,1.2832550808914576,2.7959236923783855,3.2117605242432736,1.5507541010365304,0.2956753886092196,4.02552377070809,1.0546418743140575,3.178078828312385,10.223476108488535,0.33154149006105216,3.5190135892157866,2.0973632200015504,2.3067449345125315,5.094566825353543,0.24190591312382087,2.4158106774609047,2.621197535773283,2.2793328851044876,2.2358938415799656,2.440366653511263,1.0998070365984924,1.260765661848825,4.636467092413513,1.5424556985541447,1.1819597869607004,0.1824345917520407,2.3320715084116905,2.3412537908204643,5.019072993842629,1.01675814646503,1.8257063129155442,1.9777485673838677,1.8048375587921326,4.585040408533367,2.3129594675126577,2.0390252636675257,2.2227051533493674,2.8382931751027827,3.1509285482504508,2.271672415626109,2.9037345013855815,0.04612027278260865,2.6701188336337593,2.0130450826962507
intMCs_155Gd_S6_LPS,1.5945144422040076,4.5004552843193295,1.4991323994213805,6.858636718185519,6.118219611067818,4.339001810185369,1.298468808431447,3.3491475029893,4.8860493855766265,3.189829476736208,1.5016151326883098,8.349174154044858,1.3928238086363056,6.711096374646789,0.0,2.1977031200275965,1.2878477841080243,4.013995765912771,4.98785168979327,0.544246185356963,2.740889150247793,0.0,4.096320907905259,4.919535251836936,3.026454267263542,4.867967752326067,0.0,2.7064864477625448,6.870544244912498,3.027593210095167,1.8832705115763972,3.511120859160518,2.9680665220788716,4.2584091282223735,5.484514095349371,1.0314425801078433,4.4050679464393925,2.8958172267884956,4.430694694662366,3.693477184269315,6.267057545732097,6.373387606475096,0.0,5.054469431007706,3.3413547307411005,2.0286717289872955,6.376526567389084,1.2777890078709797,4.3413143276380195,2.7936999086160976
intMCs_155Gd_S6_unstim,-4.1356519720216935,-6.207522716690506,-1.797749289406567,-8.59148995082415,-13.663513493098474,-8.822750179549383,-3.6885323080340155,-3.2729477189341942,-6.989546863597983,-8.637944573967916,-3.439607770189868,-6.203100923403006,-1.9378146188869843,-7.882077637391885,-20.777374260645438,-3.966364112943249,-5.040831824701843,-2.746993036359322,-6.037366072605718,-19.504322281608992,-4.094031853462437,-10.486502210972919,-1.5891172878215671,-7.027438460952271,-6.388766296409418,-5.318955429982489,-6.824559615949232,-2.0523883643312093,-9.25686926634527,-8.381902811886956,-5.700005638734045,-4.380806365563562,-2.0265899260456495,-6.603312845691224,-13.745553909986734,-4.443403840228044,-4.684104373201058,-1.8388766389261726,-5.012887013481985,-15.629217634671923,-7.548284944092233,-8.90955622044203,-2.8539512988131146,-7.258478221718222,-10.869073531371818,-6.793658276051529,-4.573540956482646,-1.5503869064858988,-6.044554314967077,-7.568600562034063
intMCs_156Gd_IkB_GMCSF,0.667307055971707,2.141187268728165,0.273206153853257,1.668602782513027,2.1384253415048757,2.7514335342996667,1.6891085453566934,0.06465248801811398,1.140352016696864,0.8473870902784402,0.6264657011646885,3.5206926312069333,0.0,1.5165995521411069,5.944233319547114,0.7393012394525031,1.2127363324323246,1.1421697727595237,0.37489046500093465,3.8012698518179575,1.4745359456524227,1.0968915503827044,0.8435226470507048,0.4698268808550615,0.9934640622463548,1.8491932413299195,0.40192580218319046,0.6441466316591172,1.940835047098086,1.0047273309826095,1.6019193196949868,1.4493827182993848,0.07948120068956827,0.6473810830417154,3.1863275586335016,0.5179475676452256,2.239557084661164,0.7302927888939973,0.20273335829277767,2.5403351467256234,3.1440063456469955,2.6984336359787116,0.25765219511256837,0.7345175699815809,2.1165465396670666,1.405370687894264,1.7897426296137502,0.012238460241506204,0.8397134081762417,0.5971530442473063
intMCs_156Gd_IkB_IFNa,1.3445453228964586,0.5214261288977541,0.8018441325878342,1.001244065870765,1.5043707459800006,3.1816243572690475,1.3442031602057898,0.28144465472077845,1.2963036050302916,0.021812224673955074,0.3751915599588384,2.99705858311237,0.4191066399479747,0.9165049792469642,4.224858938598155,1.067281232675355,1.9826105162352206,0.1306510713779757,0.2746614052360005,2.606927022050219,0.5671122546678128,4.372859254889666,0.7484956802082174,0.0733108078960825,0.8207418623451735,1.0631206275234415,2.0296043587900856,0.9366501114951931,1.9808757585757562,0.17516647105939023,1.9378573692630665,1.1453530775367218,0.5137622523637688,0.4862521872972583,1.2635523598553189,1.1491097895562064,1.2887108703102133,0.7532647795084783,0.0,1.1436794898089284,1.9236904806467199,4.773312517935115,0.34959927076208586,0.42900258389309404,2.1180041623859536,2.3493151993860444,0.9108493366294236,0.09178340057308132,0.37344548860240256,0.15078114793831673
intMCs_156Gd_IkB_IL246,0.0,0.0,0.0,1.3637366007025273,0.0,1.1917092688721596,0.03221006299619464,0.0,1.0343246312889383,-0.0,0.0,1.1483368301438441,-0.0,1.0544124295229893,2.7952614793770287,0.1291950533885857,0.17791168873659916,0.0,0.0809800036703142,0.0,0.0,0.0,0.24104636192337742,0.2056319037863002,0.008883297598212082,0.42222005978153815,0.0,0.0,1.8084611026444881,0.0,0.5993421479408327,0.0,0.0,0.4284579471567407,0.23752262978696373,0.0,0.0,0.0,0.0,0.37343912343708024,0.48327690212179264,1.601019149942942,-0.0,0.3582938964216908,0.09254250739686616,0.38232296543265465,0.0,0.0,0.6728110562281197,0.0
intMCs_156Gd_IkB_LPS,0.7057329306573207,1.1857355012551793,0.0,1.0992707619737052,4.460101251381124,3.091541649817901,1.0998837133141852,-0.0,1.1648823797417946,2.3632484967068006,0.5715757897197683,3.1157262582626912,-0.0,0.8297564954228923,10.039919031634359,0.9856902735960236,0.7688528658140699,0.0,0.0,7.7486649725915875,1.202357587528987,1.3613319789074154,0.0,0.0,2.0069567480467434,1.512431805836189,0.020545346370433083,0.0837880853328387,1.399656110991467,2.4858767838081026,1.9613434837073302,0.3443349336736545,0.0,0.5070584346914278,4.7148516376962135,0.7055320600810485,1.911133212721482,0.0,0.0,5.426109383760177,2.1002704143842643,4.3052242641525815,-0.42523243217053547,0.45672900246537385,3.8987897551042985,1.664084942433673,0.7044722313941285,0.0,0.2814093954150563,1.5339587863928548
intMCs_156Gd_IkB_unstim,-0.0,-0.4777503754745938,0.0,-0.0,-3.290615841668229,-1.6185821905955082,-0.17322318097995487,0.4232510121233724,-0.3238632405030483,-0.5535392885619477,-0.0,-1.5067014773431013,0.39369444960716377,-0.0,-7.840406812313928,-0.0936171879732275,-0.0,0.0,0.0,-7.969422524592992,-0.5047742023548402,-0.11721046801897995,0.0,0.0,-0.9349769322762382,-0.6744531991878047,0.0,0.0,-0.5304345335973354,-0.825377262607149,-0.8349881709529688,-0.0,0.0,-0.0,-3.9247413883928406,-0.0,-0.7191754281938165,0.21572426081169252,0.0,-4.208864120804584,-1.047507648701912,-2.872240263957219,2.060018516248308,-0.0,-2.288505267785881,-0.9282720623349608,-0.0,0.0,-0.0,-0.1798332612803573
intMCs_159Tb_MAPKAPK2_GMCSF,-7.021379835429218,-4.375179130783004,-7.315948521309521,-8.97286377970289,2.8113344822569672,-15.114555063228481,-5.771651173169633,-5.836458774130917,-4.893924669430209,-0.8187928051797082,-7.916266106693551,-4.667721372954393,-3.2393582540742067,-9.458389566997733,11.472484262376243,-7.337721274565435,-3.87421103731179,-7.302141008146818,-8.232411668320378,18.915719277387623,-7.536131900982835,-7.435337837321598,-3.7095313342833585,-8.932369037283285,-1.2889585738104148,-7.1268239476001956,-11.245777550849303,-5.397752465927345,-8.584189730303635,-0.9858128707069111,-9.291813285994886,-6.35435271337136,-4.730103253676613,-5.763727839460766,-0.0,-6.340303970639957,-7.083539702056013,-7.3142447492982665,-5.070169584475729,4.958783468674639,-10.483029260938574,-11.241070415978418,-7.429474361702487,-6.81254744876531,2.2347255607082426,-8.586552208868644,-2.185704505442562,-5.72150560359788,-6.213154143009182,-0.0
intMCs_159Tb_MAPKAPK2_IL246,-0.9808211123156855,-0.0,-0.9277814057986837,-0.09825694441319689,-2.1748165902082808,-5.764172093610431,-0.3301863680563265,-0.0,-0.0,-0.4284322736265205,-1.7299356464519564,-0.0,-0.19646638073133238,-0.8082645861393813,-1.6371993908232676,-1.87834826339656,-0.0,-0.5871232353633552,-0.01152621812485411,0.0,-2.0211458973071763,-1.6543044042743582,-0.0,-0.4489142507642205,-0.0,-1.2386323319765735,-2.7527262973553484,-0.5850690494881349,-0.1968085080839662,-0.24343050274481257,-2.027916992740907,-2.8709611468214686,-0.0,-0.0,-1.9171602135793107,-0.9288835418752257,-2.031177530753859,-0.575871933396305,-0.0,-0.1794403595061961,-4.473633338339569,-1.2118506059360763,-1.0646708482213787,-0.0,-0.3182317602650105,-1.196658386495501,-0.20346690595020103,-0.7384734534730863,-0.0,-0.0
intMCs_159Tb_MAPKAPK2_LPS,-14.43614675932422,-15.781404252942913,-14.831794971454265,-15.746575812707762,-18.44663983868338,-21.03568421946814,-16.752793293804466,-15.4438046256088,-9.33996883024247,-17.898920710913664,-12.403015311746273,-19.383066757007573,-12.792989115442975,-12.302385856614604,-25.834528061390404,-12.131228529607222,-18.39513026330713,-15.544415274053732,-9.41054979913083,-24.438473329825797,-13.883381029913307,-26.10446989748864,-10.649177882823956,-9.692194569232907,-13.631614397820945,-15.050666992138188,-20.869521966415675,-15.142521138835658,-11.745817582662808,-17.556630752632618,-15.667044637593467,-17.363779413461046,-14.004911452626738,-11.846405853462004,-15.98233793803394,-13.5240856055372,-20.25359145580262,-14.853144377014365,-7.359373795228403,-21.9990017691642,-17.258814446682138,-24.432951572976272,-20.16831517757646,-10.745742849162983,-16.80348197411369,-19.523938264786764,-17.700941992411295,-9.967427378353952,-9.086713333674945,-14.643640147094972
